Item ID,Qty,Rate,External ID,Date,Department,Location,Currency,Customer,Gross Amount,Price Level,VAT,PO,Payment Method,Memo,Account,Cus Checking,New Cus Checking
3022,1,273.83,JY077818644604,12/02/2022,22,76,CNY,3760095,309.43,Custom,,2464077818641438738,,2464077818641438738,2069,19,Tmall
91,1,157.96,JY079690544603,11/02/2022,22,76,CNY,3760095,178.5,Custom,,1486079690585247582,,1486079690585247582,2069,19,Tmall
2982,1,243.33,JY083443144604,12/02/2022,22,76,CNY,3760095,274.96,Custom,,1487083443118319996,,1487083443118319996,2069,19,Tmall
105,1,314.18,JY084369244603,11/02/2022,22,76,CNY,3760095,355.02,Custom,,1486084369271060076,,1486084369271060076,2069,19,Tmall
104,1,296.51,JY086161144603,11/02/2022,22,76,CNY,3760095,335.06,Custom,,2463086161158751666,,2463086161158751666,2069,19,Tmall
104,1,278.78,JY095449444603,11/02/2022,22,76,CNY,3760095,315.02,Custom,,2463095449429620013,,2463095449429620013,2069,19,Tmall
1243,1,153.65,JY096025944603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2463096025948645222,,2463096025948645222,2069,19,Tmall
91,1,153.65,JY098547944603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2463098547938758955,,2463098547938758955,2069,19,Tmall
55,1,251.38,JY099859744604,12/02/2022,22,76,CNY,3760095,284.06,Custom,,1487099859723222977,,1487099859723222977,2069,19,Tmall
1149,1,210.42,JY103359244604,12/02/2022,22,76,CNY,3760095,237.77,Custom,,2466103359260034835,,2466103359260034835,2069,19,Tmall
94,1,154.91,JY105323844603,11/02/2022,22,76,CNY,3760095,175.05,Custom,,1486105323832195683,,1486105323832195683,2069,19,Tmall
51,1,246.36,JY105545444604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2465105545492009555,,2465105545492009555,2069,19,Tmall
55,1,210.96,JY108463044604,12/02/2022,22,76,CNY,3760095,238.39,Custom,,2465108463092963213,,2465108463092963213,2069,19,Tmall
2977,1,296.48,JY109166244603,11/02/2022,22,76,CNY,3760095,335.02,Custom,,2463109166219798207,,2463109166219798207,2069,19,Tmall
1368,1,323.24,JY109651344604,12/02/2022,22,76,CNY,3760095,365.26,Custom,,2465109651372233072,,2465109651372233072,2069,19,Tmall
1855,1,157.69,JY110900544604,12/02/2022,22,76,CNY,3760095,178.19,Custom,,2464110900550935816,,2464110900550935816,2069,19,Tmall
55,1,253.98,JY112531444604,12/02/2022,22,76,CNY,3760095,287.0,Custom,,2465112531412525357,,2465112531412525357,2069,19,Tmall
91,1,109.41,JY113611544604,12/02/2022,22,76,CNY,3760095,123.63,Custom,,1487113611538280091,,1487113611538280091,2069,19,Tmall
94,1,153.65,JY118460244604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,1486118460273912296,,1486118460273912296,2069,19,Tmall
91,1,153.65,JY129100444603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2462129100454486556,,2462129100454486556,2069,19,Tmall
2981,1,235.86,JY132268544603,11/02/2022,22,76,CNY,3760095,266.52,Custom,,2462132268563343027,,2462132268563343027,2069,19,Tmall
1957,1,319.04,JY134508644604,12/02/2022,22,76,CNY,3760095,360.51,Custom,,2463134508636268440,,2463134508636268440,2069,19,Tmall
1997,1,312.93,JY134508644604,12/02/2022,22,76,CNY,3760095,353.61,Custom,,2463134508636268440,,2463134508636268440,2069,19,Tmall
51,1,246.36,JY136335144604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2466136335113464528,,2466136335113464528,2069,19,Tmall
1849,1,160.32,JY138620844604,12/02/2022,22,76,CNY,3760095,181.16,Custom,,1486138620894184877,,1486138620894184877,2069,19,Tmall
1367,1,322.62,JY139360244603,11/02/2022,22,76,CNY,3760095,364.56,Custom,,2462139360228306604,,2462139360228306604,2069,19,Tmall
2846,1,251.92,JY140161444603,11/02/2022,22,76,CNY,3760095,284.67,Custom,,2463140161475664510,,2463140161475664510,2069,19,Tmall
2978,1,278.78,JY140672144604,12/02/2022,22,76,CNY,3760095,315.02,Custom,,1486140672150780484,,1486140672150780484,2069,19,Tmall
60,1,250.58,JY142707244604,12/02/2022,22,76,CNY,3760095,283.15,Custom,,2466142707282808971,,2466142707282808971,2069,19,Tmall
2846,1,216.51,JY147080044604,12/02/2022,22,76,CNY,3760095,244.66,Custom,,1486147080092400384,,1486147080092400384,2069,19,Tmall
51,1,218.47,JY152633044604,12/02/2022,22,76,CNY,3760095,246.87,Custom,,2465152633039643014,,2465152633039643014,2069,19,Tmall
91,1,153.65,JY154887944603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2463154887956213945,,2463154887956213945,2069,19,Tmall
55,1,249.26,JY157478944603,11/02/2022,22,76,CNY,3760095,281.66,Custom,,2463157478914605750,,2463157478914605750,2069,19,Tmall
1861,1,118.26,JY157665944603,11/02/2022,22,76,CNY,3760095,133.63,Custom,,1486157665980598697,,1486157665980598697,2069,19,Tmall
55,1,210.96,JY158287644604,12/02/2022,22,76,CNY,3760095,238.39,Custom,,1487158287674777680,,1487158287674777680,2069,19,Tmall
58,1,210.96,JY159242844603,11/02/2022,22,76,CNY,3760095,238.39,Custom,,2463159242880017318,,2463159242880017318,2069,19,Tmall
60,1,246.36,JY162956944604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,1486162956950115893,,1486162956950115893,2069,19,Tmall
91,1,118.26,JY163174944604,12/02/2022,22,76,CNY,3760095,133.63,Custom,,2464163174907049709,,2464163174907049709,2069,19,Tmall
104,1,297.21,JY169340944603,11/02/2022,22,76,CNY,3760095,335.85,Custom,,2461169340929338723,,2461169340929338723,2069,19,Tmall
55,1,246.36,JY190569344604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2464190569322273069,,2464190569322273069,2069,19,Tmall
2982,1,279.65,JY198939844604,12/02/2022,22,76,CNY,3760095,316.0,Custom,,2466198939814615434,,2466198939814615434,2069,19,Tmall
50,1,216.04,JY204962444603,11/02/2022,22,76,CNY,3760095,244.13,Custom,,2463204962435161657,,2463204962435161657,2069,19,Tmall
2981,1,244.25,JY205034344603,11/02/2022,22,76,CNY,3760095,276.0,Custom,,2463205034370290600,,2463205034370290600,2069,19,Tmall
55,1,253.98,JY207671144603,11/02/2022,22,76,CNY,3760095,287.0,Custom,,1486207671166754083,,1486207671166754083,2069,19,Tmall
2981,1,279.65,JY209831044603,11/02/2022,22,76,CNY,3760095,316.0,Custom,,1486209831065603978,,1486209831065603978,2069,19,Tmall
54,1,246.36,JY210180544603,11/02/2022,22,76,CNY,3760095,278.39,Custom,,1485210180571055597,,1485210180571055597,2069,19,Tmall
3021,1,273.83,JY210180544603,11/02/2022,22,76,CNY,3760095,309.43,Custom,,1485210180571055597,,1485210180571055597,2069,19,Tmall
91,1,153.65,JY210901444603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2463210901418116259,,2463210901418116259,2069,19,Tmall
1861,1,123.01,JY221458344603,11/02/2022,22,76,CNY,3760095,139.0,Custom,,1486221458393739595,,1486221458393739595,2069,19,Tmall
60,1,253.21,JY224940544604,12/02/2022,22,76,CNY,3760095,286.13,Custom,,2463224940537826525,,2463224940537826525,2069,19,Tmall
105,1,278.78,JY226579444604,12/02/2022,22,76,CNY,3760095,315.02,Custom,,2465226579439200514,,2465226579439200514,2069,19,Tmall
55,1,218.58,JY228711644604,12/02/2022,22,76,CNY,3760095,247.0,Custom,,2466228711653041261,,2466228711653041261,2069,19,Tmall
2981,1,271.64,JY235713744604,12/02/2022,22,76,CNY,3760095,306.95,Custom,,2464235713728809361,,2464235713728809361,2069,19,Tmall
60,1,228.66,JY242192544604,12/02/2022,22,76,CNY,3760095,258.39,Custom,,2464242192588468946,,2464242192588468946,2069,19,Tmall
3022,1,255.85,JY242301744603,11/02/2022,22,76,CNY,3760095,289.11,Custom,,1486242301761248993,,1486242301761248993,2069,19,Tmall
91,1,143.56,JY242301744603,11/02/2022,22,76,CNY,3760095,162.22,Custom,,1486242301761248993,,1486242301761248993,2069,19,Tmall
1855,1,158.03,JY242447844603,11/02/2022,22,76,CNY,3760095,178.57,Custom,,2464242447884885005,,2464242447884885005,2069,19,Tmall
55,1,202.12,JY252635344603,11/02/2022,22,76,CNY,3760095,228.39,Custom,,2464252635354828959,,2464252635354828959,2069,19,Tmall
60,1,228.66,JY261984444604,12/02/2022,22,76,CNY,3760095,258.39,Custom,,2463261984450103639,,2463261984450103639,2069,19,Tmall
54,1,246.36,JY262491344603,11/02/2022,22,76,CNY,3760095,278.39,Custom,,2463262491343490605,,2463262491343490605,2069,19,Tmall
55,1,219.81,JY262921444603,11/02/2022,22,76,CNY,3760095,248.39,Custom,,2463262921407062257,,2463262921407062257,2069,19,Tmall
91,1,157.69,JY269834044603,11/02/2022,22,76,CNY,3760095,178.19,Custom,,2463269834014789858,,2463269834014789858,2069,19,Tmall
1243,1,118.26,JY273975144603,11/02/2022,22,76,CNY,3760095,133.63,Custom,,2463273975169586627,,2463273975169586627,2069,19,Tmall
2982,1,271.26,JY274791444604,12/02/2022,22,76,CNY,3760095,306.52,Custom,,2466274791428765501,,2466274791428765501,2069,19,Tmall
91,1,118.26,JY277258644603,11/02/2022,22,76,CNY,3760095,133.63,Custom,,1486277258631504693,,1486277258631504693,2069,19,Tmall
1855,1,123.01,JY291181644603,11/02/2022,22,76,CNY,3760095,139.0,Custom,,2463291181699866353,,2463291181699866353,2069,19,Tmall
1861,1,153.65,JY309048044603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2460309048038547300,,2460309048038547300,2069,19,Tmall
58,1,253.93,JY315921344603,11/02/2022,22,76,CNY,3760095,286.94,Custom,,1486315921356757292,,1486315921356757292,2069,19,Tmall
2846,1,253.98,JY323777244604,12/02/2022,22,76,CNY,3760095,287.0,Custom,,2465323777278027730,,2465323777278027730,2069,19,Tmall
2846,1,253.98,JY324330244603,11/02/2022,22,76,CNY,3760095,287.0,Custom,,2462324330294226600,,2462324330294226600,2069,19,Tmall
1855,1,158.41,JY324330244603,11/02/2022,22,76,CNY,3760095,179.0,Custom,,2462324330294226600,,2462324330294226600,2069,19,Tmall
1408,1,160.32,JY327731244603,11/02/2022,22,76,CNY,3760095,181.16,Custom,,2464327731234387856,,2464327731234387856,2069,19,Tmall
1855,1,158.41,JY335352544603,11/02/2022,22,76,CNY,3760095,179.0,Custom,,1485335352519685180,,1485335352519685180,2069,19,Tmall
94,1,0.0,JY336495444604,12/02/2022,22,76,CNY,3760095,0.0,Custom,,2466336495401066424,,2466336495401066424,2069,19,Tmall
1854,1,153.65,JY339809044603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2462339809093269556,,2462339809093269556,2069,19,Tmall
95,1,153.65,JY349114444603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,1486349114462756088,,1486349114462756088,2069,19,Tmall
55,1,232.82,JY352670244603,11/02/2022,22,76,CNY,3760095,263.09,Custom,,2463352670275204769,,2463352670275204769,2069,19,Tmall
2756,1,227.93,JY359538844603,11/02/2022,22,76,CNY,3760095,257.56,Custom,,2462359538821999066,,2462359538821999066,2069,19,Tmall
1855,1,153.65,JY360868344604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,2462360868310222264,,2462360868310222264,2069,19,Tmall
1855,1,155.45,JY363550144603,11/02/2022,22,76,CNY,3760095,175.66,Custom,,1486363550123524496,,1486363550123524496,2069,19,Tmall
55,1,210.96,JY365721844603,11/02/2022,22,76,CNY,3760095,238.39,Custom,,2461365721819725933,,2461365721819725933,2069,19,Tmall
54,1,246.36,JY366576244603,11/02/2022,22,76,CNY,3760095,278.39,Custom,,2460366576264510101,,2460366576264510101,2069,19,Tmall
104,1,283.12,JY367827144603,11/02/2022,22,76,CNY,3760095,319.92,Custom,,2463367827138830525,,2463367827138830525,2069,19,Tmall
80,1,278.88,JY369824244603,11/02/2022,22,76,CNY,3760095,315.14,Custom,,2461369824283565209,,2461369824283565209,2069,19,Tmall
54,1,253.86,JY371031844603,11/02/2022,22,76,CNY,3760095,286.86,Custom,,2463371031803876646,,2463371031803876646,2069,19,Tmall
91,1,135.96,JY372156044603,11/02/2022,22,76,CNY,3760095,153.63,Custom,,2460372156040410145,,2460372156040410145,2069,19,Tmall
1861,1,118.26,JY378852644603,11/02/2022,22,76,CNY,3760095,133.63,Custom,,2460378852696118558,,2460378852696118558,2069,19,Tmall
55,1,246.36,JY385589844604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2465385589806130110,,2465385589806130110,2069,19,Tmall
55,1,246.36,JY385978544604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2464385978568463134,,2464385978568463134,2069,19,Tmall
55,1,248.38,JY387669444603,11/02/2022,22,76,CNY,3760095,280.67,Custom,,1486387669427516098,,1486387669427516098,2069,19,Tmall
2981,1,278.83,JY388535544603,11/02/2022,22,76,CNY,3760095,315.08,Custom,,1486388535521379196,,1486388535521379196,2069,19,Tmall
3038,1,209.95,JY395022044604,12/02/2022,22,76,CNY,3760095,237.24,Custom,,2465395022080233218,,2465395022080233218,2069,19,Tmall
60,1,252.5,JY397411844603,11/02/2022,22,76,CNY,3760095,285.33,Custom,,2462397411858024228,,2462397411858024228,2069,19,Tmall
1243,1,118.26,JY397699044603,11/02/2022,22,76,CNY,3760095,133.63,Custom,,2462397699026722631,,2462397699026722631,2069,19,Tmall
3022,1,238.8,JY404231644604,12/02/2022,22,76,CNY,3760095,269.84,Custom,,2464404231627802350,,2464404231627802350,2069,19,Tmall
55,1,246.36,JY410611544604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2465410611541880742,,2465410611541880742,2069,19,Tmall
55,1,210.96,JY413528744603,11/02/2022,22,76,CNY,3760095,238.39,Custom,,2461413528769036405,,2461413528769036405,2069,19,Tmall
1850,1,195.72,JY417649644604,12/02/2022,22,76,CNY,3760095,221.16,Custom,,2463417649602312221,,2463417649602312221,2069,19,Tmall
91,1,153.65,JY421618844603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,1486421618849286596,,1486421618849286596,2069,19,Tmall
91,1,157.51,JY422258644603,11/02/2022,22,76,CNY,3760095,177.99,Custom,,2463422258663314668,,2463422258663314668,2069,19,Tmall
91,1,153.65,JY424607844604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,2464424607890742812,,2464424607890742812,2069,19,Tmall
3022,1,275.87,JY425623344604,12/02/2022,22,76,CNY,3760095,311.73,Custom,,2465425623366463134,,2465425623366463134,2069,19,Tmall
2977,1,314.18,JY429135744603,11/02/2022,22,76,CNY,3760095,355.02,Custom,,2463429135712647339,,2463429135712647339,2069,19,Tmall
1367,1,314.18,JY431987844603,11/02/2022,22,76,CNY,3760095,355.02,Custom,,1486431987884112685,,1486431987884112685,2069,19,Tmall
104,1,278.78,JY442318044603,11/02/2022,22,76,CNY,3760095,315.02,Custom,,1486442318088256680,,1486442318088256680,2069,19,Tmall
1883,1,215.98,JY444036444603,11/02/2022,22,76,CNY,3760095,244.06,Custom,,1485444036400943086,,1485444036400943086,2069,19,Tmall
1855,1,157.48,JY446227244603,11/02/2022,22,76,CNY,3760095,177.95,Custom,,2462446227266058909,,2462446227266058909,2069,19,Tmall
55,1,253.88,JY446793144603,11/02/2022,22,76,CNY,3760095,286.89,Custom,,2461446793107862103,,2461446793107862103,2069,19,Tmall
1967,1,210.96,JY449683244603,11/02/2022,22,76,CNY,3760095,238.39,Custom,,2462449683240673244,,2462449683240673244,2069,19,Tmall
60,1,246.36,JY449724244604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2463449724203506112,,2463449724203506112,2069,19,Tmall
55,1,218.39,JY451398544604,12/02/2022,22,76,CNY,3760095,246.78,Custom,,2465451398565970259,,2465451398565970259,2069,19,Tmall
1861,1,135.96,JY460735844603,11/02/2022,22,76,CNY,3760095,153.63,Custom,,2462460735821723152,,2462460735821723152,2069,19,Tmall
60,1,246.36,JY460840844604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2462460840859951436,,2462460840859951436,2069,19,Tmall
1243,1,140.71,JY464964044603,11/02/2022,22,76,CNY,3760095,159.0,Custom,,2460464964081761245,,2460464964081761245,2069,19,Tmall
104,1,323.89,JY469579444604,12/02/2022,22,76,CNY,3760095,366.0,Custom,,2465469579480463134,,2465469579480463134,2069,19,Tmall
1855,1,153.65,JY495230944603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2463495230956765931,,2463495230956765931,2069,19,Tmall
59,1,250.65,JY496435144604,12/02/2022,22,76,CNY,3760095,283.24,Custom,,2465496435114450729,,2465496435114450729,2069,19,Tmall
55,1,218.12,JY501863944603,11/02/2022,22,76,CNY,3760095,246.47,Custom,,1486501863915486591,,1486501863915486591,2069,19,Tmall
58,1,253.98,JY507694044604,12/02/2022,22,76,CNY,3760095,287.0,Custom,,1486507694083701484,,1486507694083701484,2069,19,Tmall
1861,1,123.01,JY513824744603,11/02/2022,22,76,CNY,3760095,139.0,Custom,,2461513824766464442,,2461513824766464442,2069,19,Tmall
60,1,253.98,JY518911944603,11/02/2022,22,76,CNY,3760095,287.0,Custom,,2462518911928416655,,2462518911928416655,2069,19,Tmall
91,1,118.26,JY521058244604,12/02/2022,22,76,CNY,3760095,133.63,Custom,,2465521058200361635,,2465521058200361635,2069,19,Tmall
2982,1,271.26,JY522464044603,11/02/2022,22,76,CNY,3760095,306.52,Custom,,2461522464032787525,,2461522464032787525,2069,19,Tmall
91,1,118.26,JY526630344604,12/02/2022,22,76,CNY,3760095,133.63,Custom,,2464526630376266622,,2464526630376266622,2069,19,Tmall
60,1,210.96,JY527227244603,11/02/2022,22,76,CNY,3760095,238.39,Custom,,2462527227204375065,,2462527227204375065,2069,19,Tmall
2818,1,323.11,JY533200044604,12/02/2022,22,76,CNY,3760095,365.11,Custom,,2462533200041076862,,2462533200041076862,2069,19,Tmall
1201,1,323.12,JY533200044604,12/02/2022,22,76,CNY,3760095,365.12,Custom,,2462533200041076862,,2462533200041076862,2069,19,Tmall
1782,1,323.12,JY533200044604,12/02/2022,22,76,CNY,3760095,365.12,Custom,,2462533200041076862,,2462533200041076862,2069,19,Tmall
2978,1,323.11,JY533200044604,12/02/2022,22,76,CNY,3760095,365.11,Custom,,2462533200041076862,,2462533200041076862,2069,19,Tmall
91,1,153.65,JY534012744603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2460534012780762734,,2460534012780762734,2069,19,Tmall
55,1,252.7,JY543902344603,11/02/2022,22,76,CNY,3760095,285.55,Custom,,2463543902375387334,,2463543902375387334,2069,19,Tmall
50,1,253.98,JY550921544604,12/02/2022,22,76,CNY,3760095,287.0,Custom,,2463550921521728867,,2463550921521728867,2069,19,Tmall
51,1,253.96,JY551721744604,12/02/2022,22,76,CNY,3760095,286.97,Custom,,2464551721754551552,,2464551721754551552,2069,19,Tmall
55,1,246.36,JY551887244603,11/02/2022,22,76,CNY,3760095,278.39,Custom,,2462551887207885373,,2462551887207885373,2069,19,Tmall
55,1,253.98,JY561046244604,12/02/2022,22,76,CNY,3760095,287.0,Custom,,2464561046280305134,,2464561046280305134,2069,19,Tmall
55,1,253.98,JY567985144604,12/02/2022,22,76,CNY,3760095,287.0,Custom,,2463567985162276210,,2463567985162276210,2069,19,Tmall
60,1,251.01,JY569578044604,12/02/2022,22,76,CNY,3760095,283.64,Custom,,1486569578067447991,,1486569578067447991,2069,19,Tmall
1855,1,157.77,JY570218144603,11/02/2022,22,76,CNY,3760095,178.28,Custom,,2463570218100324855,,2463570218100324855,2069,19,Tmall
1855,1,158.41,JY578280244604,12/02/2022,22,76,CNY,3760095,179.0,Custom,,2463578280242440118,,2463578280242440118,2069,19,Tmall
60,1,210.96,JY592891144603,11/02/2022,22,76,CNY,3760095,238.39,Custom,,2462592891160343320,,2462592891160343320,2069,19,Tmall
1855,1,153.65,JY594660144604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,2463594660133826209,,2463594660133826209,2069,19,Tmall
1192,1,288.5,JY598847144604,12/02/2022,22,76,CNY,3760095,326.0,Custom,,2464598847111828647,,2464598847111828647,2069,19,Tmall
105,1,294.16,JY604111444604,12/02/2022,22,76,CNY,3760095,332.4,Custom,,2465604111451096372,,2465604111451096372,2069,19,Tmall
1900,1,317.7,JY606309444603,11/02/2022,22,76,CNY,3760095,359.0,Custom,,2461606309499351071,,2461606309499351071,2069,19,Tmall
94,1,153.65,JY617747744604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,2464617747791159805,,2464617747791159805,2069,19,Tmall
55,1,246.36,JY621131544604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,2464621131588692439,,2464621131588692439,2069,19,Tmall
1243,1,153.65,JY630462544604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,2465630462593446210,,2465630462593446210,2069,19,Tmall
51,1,210.96,JY633405044604,12/02/2022,22,76,CNY,3760095,238.39,Custom,,2464633405060855671,,2464633405060855671,2069,19,Tmall
55,1,250.76,JY634305144604,12/02/2022,22,76,CNY,3760095,283.36,Custom,,2464634305123762044,,2464634305123762044,2069,19,Tmall
94,1,153.65,JY635377844604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,2463635377885049006,,2463635377885049006,2069,19,Tmall
2172,1,246.36,JY660471544603,11/02/2022,22,76,CNY,3760095,278.39,Custom,,2463660471537059656,,2463660471537059656,2069,19,Tmall
105,1,322.65,JY660588944603,11/02/2022,22,76,CNY,3760095,364.6,Custom,,2460660588969381815,,2460660588969381815,2069,19,Tmall
2982,1,271.78,JY662343444603,11/02/2022,22,76,CNY,3760095,307.11,Custom,,2463662343437833153,,2463662343437833153,2069,19,Tmall
1366,1,278.78,JY666726844603,11/02/2022,22,76,CNY,3760095,315.02,Custom,,2462666726836022971,,2462666726836022971,2069,19,Tmall
55,1,210.96,JY669226244604,12/02/2022,22,76,CNY,3760095,238.39,Custom,,2464669226259518072,,2464669226259518072,2069,19,Tmall
91,1,153.65,JY682797644604,12/02/2022,22,76,CNY,3760095,173.63,Custom,,1486682797690261497,,1486682797690261497,2069,19,Tmall
94,1,135.96,JY692905844604,12/02/2022,22,76,CNY,3760095,153.63,Custom,,2463692905873049006,,2463692905873049006,2069,19,Tmall
55,1,252.5,JY700728344603,11/02/2022,22,76,CNY,3760095,285.32,Custom,,2460700728363427220,,2460700728363427220,2069,19,Tmall
104,1,323.89,JY705192244603,11/02/2022,22,76,CNY,3760095,366.0,Custom,,2460705192291005944,,2460705192291005944,2069,19,Tmall
60,1,246.36,JY706370944603,11/02/2022,22,76,CNY,3760095,278.39,Custom,,2463706370955467424,,2463706370955467424,2069,19,Tmall
55,1,246.36,JY707135244604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,1486707135294429175,,1486707135294429175,2069,19,Tmall
60,1,253.98,JY715226544604,12/02/2022,22,76,CNY,3760095,287.0,Custom,,2463715226575159858,,2463715226575159858,2069,19,Tmall
106,1,278.89,JY718725044604,12/02/2022,22,76,CNY,3760095,315.15,Custom,,2464718725063673953,,2464718725063673953,2069,19,Tmall
55,1,253.98,JY728672744603,11/02/2022,22,76,CNY,3760095,287.0,Custom,,2461728672744395448,,2461728672744395448,2069,19,Tmall
91,1,118.26,JY731650444604,12/02/2022,22,76,CNY,3760095,133.63,Custom,,1486731650497380779,,1486731650497380779,2069,19,Tmall
94,1,181.09,JY745014644604,12/02/2022,22,76,CNY,3760095,204.63,Custom,,2465745014646533040,,2465745014646533040,2069,19,Tmall
2842,1,210.96,JY745041944604,12/02/2022,22,76,CNY,3760095,238.39,Custom,,2464745041951940452,,2464745041951940452,2069,19,Tmall
94,1,153.65,JY748013544603,11/02/2022,22,76,CNY,3760095,173.63,Custom,,2462748013500941262,,2462748013500941262,2069,19,Tmall
94,1,158.41,JY761890144604,12/02/2022,22,76,CNY,3760095,179.0,Custom,,2464761890143528023,,2464761890143528023,2069,19,Tmall
50,1,246.36,JY764339344604,12/02/2022,22,76,CNY,3760095,278.39,Custom,,1486764339367429175,,1486764339367429175,2069,19,Tmall
1849,1,341.84,JY773314244603,11/02/2022,22,76,CNY,3760095,386.28,Custom,,2461773314210319003,,2461773314210319003,2069,19,Tmall
104,1,287.39,JY774131844604,12/02/2022,22,76,CNY,3760095,324.75,Custom,,1486774131813291698,,1486774131813291698,2069,19,Tmall
1861,1,118.26,JY782962844603,11/02/2022,22,76,CNY,3760095,133.63,Custom,,2461782962823190768,,2461782962823190768,2069,19,Tmall
