Item ID,Qty,Rate,External ID,Date,Department,Location,Currency,Customer,Gross Amount,Price Level,VAT,PO,Payment Method,Memo,Account,Cus Checking,New Cus Checking
1243,1,157.72,JY134073844607,15/02/2022,22,76,CNY,3760095,178.22,Custom,,1489134073897168875,,1489134073897168875,2069,19,Tmall
55,1,246.36,JY134691444608,16/02/2022,22,76,CNY,3760095,278.39,Custom,,2472134691438214517,,2472134691438214517,2069,19,Tmall
3022,1,282.3,JY139113744605,13/02/2022,22,76,CNY,3760095,319.0,Custom,,2467139113753394717,,2467139113753394717,2069,19,Tmall
58,2,216.07,JY142858144607,15/02/2022,22,76,CNY,3760095,488.31,Custom,,1489142858112023278,,1489142858112023278,2069,19,Tmall
1201,1,252.23,JY143539844607,15/02/2022,22,76,CNY,3760095,285.02,Custom,,2471143539848156925,,2471143539848156925,2069,19,Tmall
1243,1,158.41,JY146830444608,16/02/2022,22,76,CNY,3760095,179.0,Custom,,2473146830488748155,,2473146830488748155,2069,19,Tmall
1855,1,158.41,JY147385144605,13/02/2022,22,76,CNY,3760095,179.0,Custom,,2466147385124497303,,2466147385124497303,2069,19,Tmall
1409,1,133.77,JY147417744607,15/02/2022,22,76,CNY,3760095,151.16,Custom,,2470147417708205948,,2470147417708205948,2069,19,Tmall
1798,1,244.71,JY149756144608,16/02/2022,22,76,CNY,3760095,276.52,Custom,,2470149756102030630,,2470149756102030630,2069,19,Tmall
2982,1,217.7,JY150099444608,16/02/2022,22,76,CNY,3760095,246.0,Custom,,2472150099435784063,,2472150099435784063,2069,19,Tmall
55,1,246.36,JY157416344607,15/02/2022,22,76,CNY,3760095,278.39,Custom,,2469157416356611330,,2469157416356611330,2069,19,Tmall
105,1,279.62,JY159345844607,15/02/2022,22,76,CNY,3760095,315.97,Custom,,1489159345897612581,,1489159345897612581,2069,19,Tmall
2490,1,262.41,JY163584444605,13/02/2022,22,76,CNY,3760095,296.52,Custom,,2466163584471773158,,2466163584471773158,2069,19,Tmall
2177,1,262.41,JY163584444605,13/02/2022,22,76,CNY,3760095,296.52,Custom,,2466163584471773158,,2466163584471773158,2069,19,Tmall
1243,1,118.26,JY171649944605,13/02/2022,22,76,CNY,3760095,133.63,Custom,,2466171649923575126,,2466171649923575126,2069,19,Tmall
1243,1,118.26,JY172507944605,13/02/2022,22,76,CNY,3760095,133.63,Custom,,1487172507962332492,,1487172507962332492,2069,19,Tmall
92,1,140.71,JY172835044606,14/02/2022,22,76,CNY,3760095,159.0,Custom,,2470172835065099613,,2470172835065099613,2069,19,Tmall
95,1,190.34,JY173126944606,14/02/2022,22,76,CNY,3760095,215.08,Custom,,1488173126982032295,,1488173126982032295,2069,19,Tmall
55,1,246.36,JY174647644605,13/02/2022,22,76,CNY,3760095,278.39,Custom,,2467174647672251846,,2467174647672251846,2069,19,Tmall
91,1,118.26,JY174919644605,13/02/2022,22,76,CNY,3760095,133.63,Custom,,1487174919601454585,,1487174919601454585,2069,19,Tmall
1193,1,269.93,JY175587844608,16/02/2022,22,76,CNY,3760095,305.02,Custom,,2472175587844470955,,2472175587844470955,2069,19,Tmall
60,1,253.98,JY185270044608,16/02/2022,22,76,CNY,3760095,287.0,Custom,,2472185270018415506,,2472185270018415506,2069,19,Tmall
55,1,210.96,JY186156644605,13/02/2022,22,76,CNY,3760095,238.39,Custom,,2466186156649543313,,2466186156649543313,2069,19,Tmall
1993,1,294.57,JY188447144608,16/02/2022,22,76,CNY,3760095,332.86,Custom,,2473188447180408727,,2473188447180408727,2069,19,Tmall
1900,1,294.56,JY188447144608,16/02/2022,22,76,CNY,3760095,332.85,Custom,,2473188447180408727,,2473188447180408727,2069,19,Tmall
58,1,242.74,JY189527544608,16/02/2022,22,76,CNY,3760095,274.3,Custom,,2473189527595915561,,2473189527595915561,2069,19,Tmall
55,1,242.16,JY190086244607,15/02/2022,22,76,CNY,3760095,273.64,Custom,,2471190086232303216,,2471190086232303216,2069,19,Tmall
92,1,158.23,JY190279044605,13/02/2022,22,76,CNY,3760095,178.8,Custom,,2468190279015648133,,2468190279015648133,2069,19,Tmall
55,1,228.66,JY190938644605,13/02/2022,22,76,CNY,3760095,258.39,Custom,,1487190938641923594,,1487190938641923594,2069,19,Tmall
105,1,323.62,JY191359244605,13/02/2022,22,76,CNY,3760095,365.69,Custom,,2468191359299847135,,2468191359299847135,2069,19,Tmall
104,1,323.89,JY192415344605,13/02/2022,22,76,CNY,3760095,366.0,Custom,,1487192415341764486,,1487192415341764486,2069,19,Tmall
1849,1,169.17,JY195927944608,16/02/2022,22,76,CNY,3760095,191.16,Custom,,2472195927965232015,,2472195927965232015,2069,19,Tmall
1408,1,160.32,JY196699344605,13/02/2022,22,76,CNY,3760095,181.16,Custom,,1487196699306044980,,1487196699306044980,2069,19,Tmall
55,1,227.81,JY196961744608,16/02/2022,22,76,CNY,3760095,257.42,Custom,,2471196961701233609,,2471196961701233609,2069,19,Tmall
60,1,246.36,JY198795744606,14/02/2022,22,76,CNY,3760095,278.39,Custom,,1488198795752976183,,1488198795752976183,2069,19,Tmall
58,1,234.29,JY200963944607,15/02/2022,22,76,CNY,3760095,264.75,Custom,,1489200963910333594,,1489200963910333594,2069,19,Tmall
1193,1,269.93,JY203245644606,14/02/2022,22,76,CNY,3760095,305.02,Custom,,2469203245613301115,,2469203245613301115,2069,19,Tmall
91,1,142.62,JY204783544608,16/02/2022,22,76,CNY,3760095,161.16,Custom,,2472204783590062724,,2472204783590062724,2069,19,Tmall
60,1,213.93,JY205482444605,13/02/2022,22,76,CNY,3760095,241.74,Custom,,1487205482419252997,,1487205482419252997,2069,19,Tmall
55,1,253.9,JY205677244608,16/02/2022,22,76,CNY,3760095,286.91,Custom,,1489205677296038168,,1489205677296038168,2069,19,Tmall
60,1,210.96,JY206200744606,14/02/2022,22,76,CNY,3760095,238.39,Custom,,1487206200754329276,,1487206200754329276,2069,19,Tmall
91,1,142.01,JY207409644608,16/02/2022,22,76,CNY,3760095,160.47,Custom,,2472207409632477530,,2472207409632477530,2069,19,Tmall
2478,1,279.65,JY208271144605,13/02/2022,22,76,CNY,3760095,316.0,Custom,,2467208271195175466,,2467208271195175466,2069,19,Tmall
2846,1,252.14,JY212410744607,15/02/2022,22,76,CNY,3760095,284.92,Custom,,1489212410764735873,,1489212410764735873,2069,19,Tmall
91,1,118.26,JY214815844606,14/02/2022,22,76,CNY,3760095,133.63,Custom,,1488214815846918789,,1488214815846918789,2069,19,Tmall
1855,1,153.65,JY215153744606,14/02/2022,22,76,CNY,3760095,173.63,Custom,,2468215153772496417,,2468215153772496417,2069,19,Tmall
55,2,246.36,JY215166944605,13/02/2022,22,76,CNY,3760095,556.78,Custom,,1487215166990730277,,1487215166990730277,2069,19,Tmall
2177,1,271.26,JY219635944606,14/02/2022,22,76,CNY,3760095,306.52,Custom,,2470219635971848850,,2470219635971848850,2069,19,Tmall
60,1,251.93,JY219701544605,13/02/2022,22,76,CNY,3760095,284.68,Custom,,1487219701569024199,,1487219701569024199,2069,19,Tmall
2172,1,246.36,JY221519244607,15/02/2022,22,76,CNY,3760095,278.39,Custom,,1489221519256053991,,1489221519256053991,2069,19,Tmall
1855,1,109.41,JY223877344605,13/02/2022,22,76,CNY,3760095,123.63,Custom,,1487223877322363691,,1487223877322363691,2069,19,Tmall
1850,1,205.84,JY224922544605,13/02/2022,22,76,CNY,3760095,232.6,Custom,,1487224922547264780,,1487224922547264780,2069,19,Tmall
58,1,236.28,JY226288844605,13/02/2022,22,76,CNY,3760095,267.0,Custom,,2465226288840253346,,2465226288840253346,2069,19,Tmall
54,1,218.29,JY226665644608,16/02/2022,22,76,CNY,3760095,246.67,Custom,,1489226665685270586,,1489226665685270586,2069,19,Tmall
3021,1,211.88,JY227625044607,15/02/2022,22,76,CNY,3760095,239.43,Custom,,2470227625099113826,,2470227625099113826,2069,19,Tmall
91,1,157.75,JY234523844605,13/02/2022,22,76,CNY,3760095,178.26,Custom,,2468234523870072532,,2468234523870072532,2069,19,Tmall
105,1,253.25,JY235788444607,15/02/2022,22,76,CNY,3760095,286.17,Custom,,2469235788429069864,,2469235788429069864,2069,19,Tmall
1194,1,297.21,JY235949444608,16/02/2022,22,76,CNY,3760095,335.85,Custom,,2471235949415059402,,2471235949415059402,2069,19,Tmall
1367,1,278.78,JY238033344606,14/02/2022,22,76,CNY,3760095,315.02,Custom,,1488238033373117572,,1488238033373117572,2069,19,Tmall
2846,1,246.36,JY240734644606,14/02/2022,22,76,CNY,3760095,278.39,Custom,,1488240734640356392,,1488240734640356392,2069,19,Tmall
1243,1,138.98,JY245111644608,16/02/2022,22,76,CNY,3760095,157.05,Custom,,2473245111648919132,,2473245111648919132,2069,19,Tmall
58,1,233.14,JY248951844607,15/02/2022,22,76,CNY,3760095,263.45,Custom,,1489248951898091290,,1489248951898091290,2069,19,Tmall
1193,1,299.12,JY251867644607,15/02/2022,22,76,CNY,3760095,338.01,Custom,,1489251867675635093,,1489251867675635093,2069,19,Tmall
106,1,256.37,JY253058644608,16/02/2022,22,76,CNY,3760095,289.7,Custom,,2472253058614517951,,2472253058614517951,2069,19,Tmall
104,1,253.25,JY254085944607,15/02/2022,22,76,CNY,3760095,286.17,Custom,,2470254085946069864,,2470254085946069864,2069,19,Tmall
91,1,153.65,JY255933044605,13/02/2022,22,76,CNY,3760095,173.63,Custom,,2467255933048360123,,2467255933048360123,2069,19,Tmall
1243,1,153.65,JY260624044605,13/02/2022,22,76,CNY,3760095,173.63,Custom,,1486260624042981791,,1486260624042981791,2069,19,Tmall
55,1,246.36,JY261817244606,14/02/2022,22,76,CNY,3760095,278.39,Custom,,2469261817259560006,,2469261817259560006,2069,19,Tmall
1850,1,151.47,JY268636044608,16/02/2022,22,76,CNY,3760095,171.16,Custom,,2471268636066349001,,2471268636066349001,2069,19,Tmall
51,1,246.36,JY268771544605,13/02/2022,22,76,CNY,3760095,278.39,Custom,,1487268771540948989,,1487268771540948989,2069,19,Tmall
60,1,252.53,JY269170444607,15/02/2022,22,76,CNY,3760095,285.36,Custom,,2470269170499038221,,2470269170499038221,2069,19,Tmall
2172,1,210.96,JY272127944606,14/02/2022,22,76,CNY,3760095,238.39,Custom,,1488272127971558969,,1488272127971558969,2069,19,Tmall
55,1,251.98,JY273133144605,13/02/2022,22,76,CNY,3760095,284.74,Custom,,2466273133130620074,,2466273133130620074,2069,19,Tmall
55,1,209.95,JY273506044608,16/02/2022,22,76,CNY,3760095,237.24,Custom,,2472273506065450062,,2472273506065450062,2069,19,Tmall
60,1,250.06,JY277003444605,13/02/2022,22,76,CNY,3760095,282.57,Custom,,2468277003403479065,,2468277003403479065,2069,19,Tmall
2177,1,253.56,JY278995644605,13/02/2022,22,76,CNY,3760095,286.52,Custom,,1487278995636398289,,1487278995636398289,2069,19,Tmall
91,1,142.78,JY279060244607,15/02/2022,22,76,CNY,3760095,161.34,Custom,,2469279060295895111,,2469279060295895111,2069,19,Tmall
3022,1,232.95,JY281823344608,16/02/2022,22,76,CNY,3760095,263.23,Custom,,2472281823371395162,,2472281823371395162,2069,19,Tmall
54,1,252.2,JY282026744606,14/02/2022,22,76,CNY,3760095,284.99,Custom,,1488282026739741582,,1488282026739741582,2069,19,Tmall
55,1,210.96,JY282285944605,13/02/2022,22,76,CNY,3760095,238.39,Custom,,2467282285952543313,,2467282285952543313,2069,19,Tmall
2982,1,244.71,JY284303844608,16/02/2022,22,76,CNY,3760095,276.52,Custom,,1489284303866138382,,1489284303866138382,2069,19,Tmall
1855,1,156.83,JY285481744605,13/02/2022,22,76,CNY,3760095,177.22,Custom,,2466285481724831901,,2466285481724831901,2069,19,Tmall
55,1,251.82,JY285765444607,15/02/2022,22,76,CNY,3760095,284.56,Custom,,2470285765434311735,,2470285765434311735,2069,19,Tmall
91,1,153.65,JY286514044606,14/02/2022,22,76,CNY,3760095,173.63,Custom,,2469286514000937141,,2469286514000937141,2069,19,Tmall
3022,1,220.35,JY287006344608,16/02/2022,22,76,CNY,3760095,249.0,Custom,,2472287006380707502,,2472287006380707502,2069,19,Tmall
2978,1,287.63,JY294199944607,15/02/2022,22,76,CNY,3760095,325.02,Custom,,2471294199968817543,,2471294199968817543,2069,19,Tmall
2982,1,244.71,JY294994444608,16/02/2022,22,76,CNY,3760095,276.52,Custom,,1489294994414037176,,1489294994414037176,2069,19,Tmall
1408,1,195.81,JY295408244605,13/02/2022,22,76,CNY,3760095,221.26,Custom,,2465295408233113670,,2465295408233113670,2069,19,Tmall
91,1,158.35,JY295787244608,16/02/2022,22,76,CNY,3760095,178.93,Custom,,1489295787219790398,,1489295787219790398,2069,19,Tmall
55,1,246.36,JY301029944607,15/02/2022,22,76,CNY,3760095,278.39,Custom,,2470301029926045925,,2470301029926045925,2069,19,Tmall
2981,1,235.86,JY302445344605,13/02/2022,22,76,CNY,3760095,266.52,Custom,,2467302445353214816,,2467302445353214816,2069,19,Tmall
2006,1,206.02,JY302581244606,14/02/2022,22,76,CNY,3760095,232.8,Custom,,1488302581244644371,,1488302581244644371,2069,19,Tmall
91,1,135.96,JY310121544606,14/02/2022,22,76,CNY,3760095,153.63,Custom,,2468310121552427420,,2468310121552427420,2069,19,Tmall
1855,1,157.87,JY313161944607,15/02/2022,22,76,CNY,3760095,178.39,Custom,,2470313161935745151,,2470313161935745151,2069,19,Tmall
